,symbol,lot,type,opentime,closetime,openprice,closeprice,stoploss,takeprofit,status,mount
628,EURUSD_15M,1,0,2017.06.07 07:30:00,2017.06.07 09:30:00,1.12573,1.12763,1.12363,1.12763,1,190.00000000000128
629,EURUSD_15M,1,0,2017.06.07 09:45:00,2017.06.07 10:00:00,1.1274799999999998,1.1253799999999998,1.1253799999999998,1.1293799999999998,1,-209.9999999999991
630,EURUSD_15M,1,0,2017.06.07 10:15:00,2017.06.07 10:30:00,1.12278,1.12068,1.12068,1.12468,1,-209.9999999999991
631,EURUSD_15M,1,1,2017.06.07 10:30:00,2017.06.07 13:45:00,1.1221,1.124,1.1241,1.1201,1,-190.00000000000128
632,EURUSD_15M,1,1,2017.06.07 14:00:00,2017.06.07 15:45:00,1.12619,1.12419,1.12819,1.12419,1,200.00000000000017
633,EURUSD_15M,1,1,2017.06.07 16:00:00,2017.06.07 16:45:00,1.12375,1.12565,1.12575,1.12175,1,-190.00000000000128
634,EURUSD_15M,1,1,2017.06.07 17:00:00,2017.06.08 08:45:00,1.1265,1.1245,1.1285,1.1245,1,200.00000000000017
635,EURUSD_15M,1,0,2017.06.08 01:15:00,2017.06.08 06:00:00,1.12499,1.12689,1.12289,1.12689,1,190.00000000000128
636,EURUSD_15M,1,0,2017.06.08 06:15:00,2017.06.08 09:00:00,1.12642,1.12432,1.12432,1.12832,1,-209.9999999999991
637,EURUSD_15M,1,0,2017.06.08 09:15:00,2017.06.08 11:45:00,1.12424,1.12614,1.12214,1.12614,1,190.00000000000128
638,EURUSD_15M,1,0,2017.06.08 12:00:00,2017.06.08 12:30:00,1.12261,1.1245100000000001,1.1205100000000001,1.1245100000000001,1,190.00000000000128
639,EURUSD_15M,1,1,2017.06.08 12:15:00,2017.06.08 12:30:00,1.12287,1.12087,1.12487,1.12087,1,200.00000000000017
640,EURUSD_15M,1,1,2017.06.08 12:45:00,2017.06.08 21:00:00,1.1211200000000001,1.1230200000000001,1.1231200000000001,1.1191200000000001,1,-190.00000000000128
641,EURUSD_15M,1,1,2017.06.08 21:15:00,2017.06.08 23:15:00,1.12152,1.11952,1.12352,1.11952,1,200.00000000000017
642,EURUSD_15M,1,1,2017.06.08 23:30:00,2017.06.09 04:45:00,1.1193600000000001,1.1212600000000001,1.1213600000000001,1.1173600000000001,1,-190.00000000000128
643,EURUSD_15M,1,1,2017.06.09 05:00:00,2017.06.09 08:00:00,1.1204399999999999,1.1184399999999999,1.1224399999999999,1.1184399999999999,1,200.00000000000017
644,EURUSD_15M,1,1,2017.06.09 08:15:00,2017.06.11 21:00:00,1.11842,1.12032,1.12042,1.11642,1,-190.00000000000128
645,EURUSD_15M,1,1,2017.06.11 21:15:00,2017.06.12 11:30:00,1.1207,1.1226,1.1227,1.1187,1,-190.00000000000128
646,EURUSD_15M,1,0,2017.06.12 00:00:00,2017.06.12 07:45:00,1.12031,1.12221,1.11821,1.12221,1,190.00000000000128
647,EURUSD_15M,1,0,2017.06.12 08:00:00,2017.06.12 14:15:00,1.1222299999999998,1.1201299999999998,1.1201299999999998,1.1241299999999999,1,-209.9999999999991
648,EURUSD_15M,1,0,2017.06.12 14:30:00,2017.06.13 08:00:00,1.12001,1.12191,1.11791,1.12191,1,190.00000000000128
649,EURUSD_15M,1,1,2017.06.12 22:00:00,2017.06.14 12:30:00,1.1206200000000002,1.1225200000000002,1.1226200000000002,1.1186200000000002,1,-190.00000000000128
650,EURUSD_15M,1,0,2017.06.13 14:00:00,2017.06.14 12:30:00,1.1209200000000001,1.1228200000000002,1.1188200000000001,1.1228200000000002,1,190.00000000000128
651,EURUSD_15M,1,0,2017.06.14 12:45:00,2017.06.14 13:00:00,1.12534,1.12724,1.12324,1.12724,1,190.00000000000128
652,EURUSD_15M,1,0,2017.06.14 13:15:00,2017.06.14 14:00:00,1.1271,1.129,1.125,1.129,1,190.00000000000128
653,EURUSD_15M,1,0,2017.06.14 14:15:00,2017.06.14 15:15:00,1.1293799999999998,1.1272799999999998,1.1272799999999998,1.1312799999999998,1,-209.9999999999991
654,EURUSD_15M,1,0,2017.06.14 15:30:00,2017.06.14 18:00:00,1.1277899999999998,1.1256899999999999,1.1256899999999999,1.1296899999999999,1,-209.9999999999991
655,EURUSD_15M,1,0,2017.06.14 18:15:00,2017.06.14 18:30:00,1.12534,1.12324,1.12324,1.12724,1,-209.9999999999991
656,EURUSD_15M,1,0,2017.06.14 18:45:00,2017.06.14 19:00:00,1.12404,1.12194,1.12194,1.12594,1,-209.9999999999991
657,EURUSD_15M,1,0,2017.06.14 19:15:00,2017.06.15 07:00:00,1.1217899999999998,1.1196899999999999,1.1196899999999999,1.1236899999999999,1,-209.9999999999991
658,EURUSD_15M,1,1,2017.06.15 04:30:00,2017.06.15 07:00:00,1.1221299999999998,1.1201299999999998,1.1241299999999999,1.1201299999999998,1,200.00000000000017
659,EURUSD_15M,1,1,2017.06.15 07:15:00,2017.06.15 09:30:00,1.11919,1.11719,1.12119,1.11719,1,200.00000000000017
660,EURUSD_15M,1,1,2017.06.15 09:45:00,2017.06.15 13:00:00,1.1166399999999999,1.1146399999999999,1.1186399999999999,1.1146399999999999,1,200.00000000000017
661,EURUSD_15M,1,1,2017.06.15 13:15:00,2017.06.16 08:00:00,1.1147,1.1166,1.1167,1.1127,1,-190.00000000000128
662,EURUSD_15M,1,1,2017.06.16 08:15:00,2017.06.16 14:15:00,1.1172600000000001,1.1191600000000002,1.1192600000000001,1.1152600000000001,1,-190.00000000000128
663,EURUSD_15M,1,0,2017.06.16 10:00:00,2017.06.16 14:15:00,1.11714,1.11904,1.11504,1.11904,1,190.00000000000128
664,EURUSD_15M,1,0,2017.06.16 14:30:00,2017.06.19 11:00:00,1.1194,1.1213,1.1173,1.1213,1,190.00000000000128
665,EURUSD_15M,1,0,2017.06.19 11:15:00,2017.06.19 11:45:00,1.1212,1.1191,1.1191,1.1231,1,-209.9999999999991
666,EURUSD_15M,1,0,2017.06.19 12:00:00,2017.06.19 14:30:00,1.1192,1.1171,1.1171,1.1211,1,-209.9999999999991
667,EURUSD_15M,1,1,2017.06.19 14:00:00,2017.06.19 16:45:00,1.11772,1.11572,1.11972,1.11572,1,200.00000000000017
668,EURUSD_15M,1,1,2017.06.19 17:00:00,2017.06.20 13:45:00,1.11589,1.11389,1.11789,1.11389,1,200.00000000000017
669,EURUSD_15M,1,1,2017.06.20 14:00:00,2017.06.21 18:15:00,1.11363,1.11553,1.11563,1.11163,1,-190.00000000000128
670,EURUSD_15M,1,0,2017.06.20 14:45:00,2017.06.20 15:15:00,1.11414,1.11204,1.11204,1.11604,1,-209.9999999999991
671,EURUSD_15M,1,0,2017.06.21 11:15:00,2017.06.21 19:00:00,1.11476,1.11666,1.11266,1.11666,1,190.00000000000128
672,EURUSD_15M,1,0,2017.06.21 19:15:00,2017.06.22 17:30:00,1.11657,1.11447,1.11447,1.11847,1,-209.9999999999991
673,EURUSD_15M,1,1,2017.06.22 17:15:00,2017.06.23 06:30:00,1.11527,1.11717,1.11727,1.11327,1,-190.00000000000128
674,EURUSD_15M,1,1,2017.06.23 06:45:00,2017.06.23 13:45:00,1.11731,1.11921,1.11931,1.11531,1,-190.00000000000128
675,EURUSD_15M,1,0,2017.06.23 08:15:00,2017.06.23 09:00:00,1.1188200000000001,1.1167200000000002,1.1167200000000002,1.1207200000000002,1,-209.9999999999991
676,EURUSD_15M,1,0,2017.06.23 09:15:00,2017.06.23 13:45:00,1.11676,1.11866,1.11466,1.11866,1,190.00000000000128
677,EURUSD_15M,1,0,2017.06.23 14:00:00,2017.06.26 11:00:00,1.11968,1.11758,1.11758,1.12158,1,-209.9999999999991
678,EURUSD_15M,1,0,2017.06.26 11:15:00,2017.06.26 12:30:00,1.1176700000000002,1.1195700000000002,1.1155700000000002,1.1195700000000002,1,190.00000000000128
679,EURUSD_15M,1,1,2017.06.26 11:45:00,2017.06.26 12:30:00,1.11822,1.12012,1.12022,1.11622,1,-190.00000000000128
680,EURUSD_15M,1,1,2017.06.26 12:45:00,2017.06.26 15:30:00,1.12152,1.11952,1.12352,1.11952,1,200.00000000000017
681,EURUSD_15M,1,1,2017.06.26 15:45:00,2017.06.27 08:00:00,1.11903,1.12093,1.12103,1.11703,1,-190.00000000000128
682,EURUSD_15M,1,1,2017.06.27 08:15:00,2017.06.27 09:00:00,1.12355,1.12545,1.12555,1.12155,1,-190.00000000000128
683,EURUSD_15M,1,0,2017.06.27 09:00:00,2017.06.27 11:00:00,1.12501,1.12691,1.12291,1.12691,1,190.00000000000128
684,EURUSD_15M,1,0,2017.06.27 11:15:00,2017.06.27 13:00:00,1.12699,1.12889,1.12489,1.12889,1,190.00000000000128
685,EURUSD_15M,1,0,2017.06.27 13:15:00,2017.06.27 15:45:00,1.1287,1.1306,1.1266,1.1306,1,190.00000000000128
686,EURUSD_15M,1,0,2017.06.27 16:00:00,2017.06.27 16:45:00,1.13277,1.13067,1.13067,1.13467,1,-209.9999999999991
687,EURUSD_15M,1,0,2017.06.27 17:00:00,2017.06.27 17:15:00,1.13132,1.1332200000000001,1.1292200000000001,1.1332200000000001,1,190.00000000000128
688,EURUSD_15M,1,0,2017.06.27 17:30:00,2017.06.28 01:45:00,1.1335600000000001,1.1354600000000001,1.1314600000000001,1.1354600000000001,1,190.00000000000128
689,EURUSD_15M,1,0,2017.06.28 02:00:00,2017.06.28 06:00:00,1.13525,1.13715,1.13315,1.13715,1,190.00000000000128
690,EURUSD_15M,1,0,2017.06.28 06:15:00,2017.06.28 06:45:00,1.13742,1.13532,1.13532,1.13932,1,-209.9999999999991
691,EURUSD_15M,1,0,2017.06.28 07:00:00,2017.06.28 07:15:00,1.13543,1.13733,1.13333,1.13733,1,190.00000000000128
692,EURUSD_15M,1,0,2017.06.28 07:30:00,2017.06.28 12:15:00,1.13725,1.13515,1.13515,1.13915,1,-209.9999999999991
693,EURUSD_15M,1,0,2017.06.28 12:30:00,2017.06.28 13:30:00,1.13319,1.13509,1.13109,1.13509,1,190.00000000000128
694,EURUSD_15M,1,0,2017.06.28 13:45:00,2017.06.28 14:00:00,1.13516,1.13706,1.13306,1.13706,1,190.00000000000128
695,EURUSD_15M,1,0,2017.06.28 14:15:00,2017.06.28 15:00:00,1.1378,1.1357,1.1357,1.1397,1,-209.9999999999991
696,EURUSD_15M,1,0,2017.06.28 15:15:00,2017.06.28 18:00:00,1.13638,1.13828,1.13428,1.13828,1,190.00000000000128
697,EURUSD_15M,1,0,2017.06.28 18:15:00,2017.06.29 01:45:00,1.13805,1.13995,1.13595,1.13995,1,190.00000000000128
698,EURUSD_15M,1,0,2017.06.29 02:00:00,2017.06.29 07:00:00,1.14065,1.14255,1.13855,1.14255,1,190.00000000000128
699,EURUSD_15M,1,0,2017.06.29 07:15:00,2017.06.29 09:30:00,1.14287,1.14077,1.14077,1.14477,1,-209.9999999999991
700,EURUSD_15M,1,0,2017.06.29 09:45:00,2017.06.29 12:45:00,1.1409399999999998,1.1388399999999999,1.1388399999999999,1.1428399999999999,1,-209.9999999999991
701,EURUSD_15M,1,0,2017.06.29 13:00:00,2017.06.29 14:15:00,1.14019,1.14209,1.13809,1.14209,1,190.00000000000128
702,EURUSD_15M,1,0,2017.06.29 14:30:00,2017.06.29 17:15:00,1.14171,1.14361,1.13961,1.14361,1,190.00000000000128
703,EURUSD_15M,1,0,2017.06.29 17:30:00,2017.06.30 07:15:00,1.1437899999999999,1.1416899999999999,1.1416899999999999,1.1456899999999999,1,-209.9999999999991
704,EURUSD_15M,1,0,2017.06.30 07:30:00,2017.06.30 09:00:00,1.14145,1.13935,1.13935,1.14335,1,-209.9999999999991
705,EURUSD_15M,1,0,2017.06.30 09:15:00,2017.06.30 12:00:00,1.13954,1.14144,1.13744,1.14144,1,190.00000000000128
706,EURUSD_15M,1,1,2017.06.30 11:45:00,2017.07.03 08:00:00,1.1409200000000002,1.1389200000000002,1.1429200000000002,1.1389200000000002,1,200.00000000000017
707,EURUSD_15M,1,0,2017.07.03 04:45:00,2017.07.03 07:45:00,1.14142,1.13932,1.13932,1.1433200000000001,1,-209.9999999999991
708,EURUSD_15M,1,0,2017.07.03 08:00:00,2017.07.03 09:00:00,1.1395899999999999,1.13749,1.13749,1.14149,1,-209.9999999999991
709,EURUSD_15M,1,1,2017.07.03 09:15:00,2017.07.03 11:15:00,1.1382700000000001,1.1362700000000001,1.1402700000000001,1.1362700000000001,1,200.00000000000017
710,EURUSD_15M,1,1,2017.07.03 11:30:00,2017.07.04 05:30:00,1.13691,1.13491,1.13891,1.13491,1,200.00000000000017
711,EURUSD_15M,1,1,2017.07.04 05:45:00,2017.07.04 06:45:00,1.1346399999999999,1.1365399999999999,1.1366399999999999,1.1326399999999999,1,-190.00000000000128
712,EURUSD_15M,1,1,2017.07.04 07:00:00,2017.07.04 08:30:00,1.13727,1.13527,1.13927,1.13527,1,200.00000000000017
713,EURUSD_15M,1,1,2017.07.04 08:45:00,2017.07.05 09:00:00,1.1351,1.1331,1.1371,1.1331,1,200.00000000000017
714,EURUSD_15M,1,0,2017.07.05 04:30:00,2017.07.05 09:00:00,1.13552,1.13342,1.13342,1.13742,1,-209.9999999999991
715,EURUSD_15M,1,0,2017.07.05 09:15:00,2017.07.05 09:45:00,1.13429,1.13219,1.13219,1.13619,1,-209.9999999999991
716,EURUSD_15M,1,0,2017.07.05 10:00:00,2017.07.05 15:30:00,1.1325,1.1344,1.1304,1.1344,1,190.00000000000128
717,EURUSD_15M,1,1,2017.07.05 12:45:00,2017.07.05 18:00:00,1.13238,1.13428,1.13438,1.13038,1,-190.00000000000128
718,EURUSD_15M,1,1,2017.07.05 18:15:00,2017.07.06 07:00:00,1.1334600000000001,1.1353600000000001,1.1354600000000001,1.1314600000000001,1,-190.00000000000128
719,EURUSD_15M,1,0,2017.07.06 04:00:00,2017.07.06 09:15:00,1.13395,1.13585,1.13185,1.13585,1,190.00000000000128
720,EURUSD_15M,1,0,2017.07.06 09:30:00,2017.07.06 11:45:00,1.1361700000000001,1.1380700000000001,1.1340700000000001,1.1380700000000001,1,190.00000000000128
721,EURUSD_15M,1,0,2017.07.06 12:00:00,2017.07.06 15:00:00,1.13878,1.14068,1.13668,1.14068,1,190.00000000000128
722,EURUSD_15M,1,0,2017.07.06 15:15:00,2017.07.06 16:45:00,1.1400700000000001,1.1419700000000002,1.1379700000000001,1.1419700000000002,1,190.00000000000128
723,EURUSD_15M,1,0,2017.07.06 17:00:00,2017.07.07 12:30:00,1.1420700000000001,1.1439700000000002,1.1399700000000001,1.1439700000000002,1,190.00000000000128
724,EURUSD_15M,1,0,2017.07.07 12:45:00,2017.07.07 13:00:00,1.14257,1.14047,1.14047,1.14447,1,-209.9999999999991
725,EURUSD_15M,1,0,2017.07.07 13:15:00,2017.07.10 07:45:00,1.13929,1.14119,1.13719,1.14119,1,190.00000000000128
726,EURUSD_15M,1,1,2017.07.07 13:45:00,2017.07.10 07:45:00,1.13933,1.14123,1.14133,1.13733,1,-190.00000000000128
727,EURUSD_15M,1,1,2017.07.10 08:00:00,2017.07.10 08:45:00,1.14162,1.13962,1.14362,1.13962,1,200.00000000000017
728,EURUSD_15M,1,1,2017.07.10 09:00:00,2017.07.11 14:45:00,1.13963,1.14153,1.14163,1.13763,1,-190.00000000000128
729,EURUSD_15M,1,0,2017.07.11 03:15:00,2017.07.11 12:15:00,1.13949,1.14139,1.13739,1.14139,1,190.00000000000128
730,EURUSD_15M,1,1,2017.07.11 15:00:00,2017.07.11 16:30:00,1.14196,1.14386,1.14396,1.13996,1,-190.00000000000128
731,EURUSD_15M,1,0,2017.07.11 15:45:00,2017.07.11 17:30:00,1.14296,1.14486,1.14086,1.14486,1,190.00000000000128
732,EURUSD_15M,1,0,2017.07.11 17:45:00,2017.07.12 04:45:00,1.14691,1.14881,1.14481,1.14881,1,190.00000000000128
733,EURUSD_15M,1,0,2017.07.12 05:00:00,2017.07.12 06:00:00,1.14869,1.14659,1.14659,1.15059,1,-209.9999999999991
734,EURUSD_15M,1,0,2017.07.12 06:15:00,2017.07.12 07:45:00,1.147,1.1449,1.1449,1.1489,1,-209.9999999999991
735,EURUSD_15M,1,0,2017.07.12 08:00:00,2017.07.12 12:30:00,1.14495,1.14685,1.14285,1.14685,1,190.00000000000128
736,EURUSD_15M,1,0,2017.07.12 12:45:00,2017.07.12 13:00:00,1.1472799999999999,1.1451799999999999,1.1451799999999999,1.1491799999999999,1,-209.9999999999991
737,EURUSD_15M,1,0,2017.07.12 13:15:00,2017.07.12 14:15:00,1.14208,1.13998,1.13998,1.14398,1,-209.9999999999991
738,EURUSD_15M,1,0,2017.07.12 14:30:00,2017.07.12 14:45:00,1.14006,1.14196,1.13796,1.14196,1,190.00000000000128
739,EURUSD_15M,1,1,2017.07.12 15:00:00,2017.07.13 05:15:00,1.14188,1.14378,1.14388,1.13988,1,-190.00000000000128
740,EURUSD_15M,1,1,2017.07.13 05:30:00,2017.07.13 07:45:00,1.14424,1.14224,1.14624,1.14224,1,200.00000000000017
741,EURUSD_15M,1,1,2017.07.13 08:00:00,2017.07.13 08:45:00,1.1421700000000001,1.1401700000000001,1.1441700000000001,1.1401700000000001,1,200.00000000000017
742,EURUSD_15M,1,1,2017.07.13 09:00:00,2017.07.13 10:45:00,1.14038,1.13838,1.14238,1.13838,1,200.00000000000017
743,EURUSD_15M,1,0,2017.07.13 11:00:00,2017.07.13 11:30:00,1.13894,1.14084,1.13684,1.14084,1,190.00000000000128
744,EURUSD_15M,1,0,2017.07.13 11:45:00,2017.07.13 15:45:00,1.1406100000000001,1.1385100000000001,1.1385100000000001,1.1425100000000001,1,-209.9999999999991
745,EURUSD_15M,1,1,2017.07.13 15:15:00,2017.07.14 07:00:00,1.13985,1.14175,1.14185,1.13785,1,-190.00000000000128
746,EURUSD_15M,1,1,2017.07.14 07:15:00,2017.07.14 12:30:00,1.1418700000000002,1.1437700000000002,1.1438700000000002,1.1398700000000002,1,-190.00000000000128
747,EURUSD_15M,1,0,2017.07.14 07:45:00,2017.07.14 12:30:00,1.142,1.1439,1.1399,1.1439,1,190.00000000000128
748,EURUSD_15M,1,0,2017.07.14 12:45:00,2017.07.14 17:45:00,1.14496,1.14686,1.14286,1.14686,1,190.00000000000128
749,EURUSD_15M,1,0,2017.07.14 18:00:00,2017.07.17 06:15:00,1.14683,1.14473,1.14473,1.14873,1,-209.9999999999991
750,EURUSD_15M,1,0,2017.07.17 06:30:00,2017.07.17 11:30:00,1.14493,1.14683,1.14283,1.14683,1,190.00000000000128
751,EURUSD_15M,1,0,2017.07.17 11:45:00,2017.07.18 01:00:00,1.14709,1.14899,1.14499,1.14899,1,190.00000000000128
752,EURUSD_15M,1,1,2017.07.17 12:30:00,2017.07.17 14:30:00,1.14636,1.14826,1.14836,1.14436,1,-190.00000000000128
753,EURUSD_15M,1,1,2017.07.17 14:45:00,2017.07.18 01:00:00,1.14774,1.14964,1.14974,1.14574,1,-190.00000000000128
754,EURUSD_15M,1,0,2017.07.18 01:15:00,2017.07.18 09:15:00,1.15224,1.15414,1.15014,1.15414,1,190.00000000000128
755,EURUSD_15M,1,0,2017.07.18 09:30:00,2017.07.18 10:30:00,1.15432,1.15622,1.15222,1.15622,1,190.00000000000128
756,EURUSD_15M,1,0,2017.07.18 10:45:00,2017.07.18 13:30:00,1.15595,1.15785,1.15385,1.15785,1,190.00000000000128
757,EURUSD_15M,1,0,2017.07.18 13:45:00,2017.07.18 17:00:00,1.15781,1.15571,1.15571,1.15971,1,-209.9999999999991
758,EURUSD_15M,1,0,2017.07.18 17:15:00,2017.07.19 00:45:00,1.15645,1.15435,1.15435,1.15835,1,-209.9999999999991
759,EURUSD_15M,1,0,2017.07.19 01:00:00,2017.07.19 07:45:00,1.15458,1.15248,1.15248,1.15648,1,-209.9999999999991
760,EURUSD_15M,1,1,2017.07.19 05:45:00,2017.07.19 14:30:00,1.15327,1.15127,1.15527,1.15127,1,200.00000000000017
761,EURUSD_15M,1,1,2017.07.19 14:45:00,2017.07.20 11:15:00,1.15168,1.14968,1.15368,1.14968,1,200.00000000000017
762,EURUSD_15M,1,1,2017.07.20 11:30:00,2017.07.20 12:30:00,1.14963,1.15153,1.15163,1.14763,1,-190.00000000000128
763,EURUSD_15M,1,1,2017.07.20 12:45:00,2017.07.20 13:00:00,1.1528200000000002,1.1547200000000002,1.1548200000000002,1.1508200000000002,1,-190.00000000000128
764,EURUSD_15M,1,1,2017.07.20 13:15:00,2017.07.20 13:30:00,1.1551200000000001,1.1570200000000002,1.1571200000000001,1.1531200000000001,1,-190.00000000000128
765,EURUSD_15M,1,1,2017.07.20 13:45:00,2017.07.20 14:15:00,1.15658,1.15848,1.15858,1.15458,1,-190.00000000000128
766,EURUSD_15M,1,1,2017.07.20 14:30:00,2017.07.20 14:45:00,1.16036,1.16226,1.16236,1.15836,1,-190.00000000000128
767,EURUSD_15M,1,0,2017.07.20 15:00:00,2017.07.21 06:15:00,1.16357,1.16547,1.16147,1.16547,1,190.00000000000128
768,EURUSD_15M,1,0,2017.07.21 06:30:00,2017.07.21 06:45:00,1.1655,1.1674,1.1634,1.1674,1,190.00000000000128
769,EURUSD_15M,1,0,2017.07.21 07:00:00,2017.07.21 07:30:00,1.16638,1.16428,1.16428,1.16828,1,-209.9999999999991
770,EURUSD_15M,1,0,2017.07.21 07:45:00,2017.07.21 14:30:00,1.16442,1.16632,1.16232,1.16632,1,190.00000000000128
771,EURUSD_15M,1,0,2017.07.21 14:45:00,2017.07.21 17:15:00,1.16626,1.16816,1.16416,1.16816,1,190.00000000000128
772,EURUSD_15M,1,0,2017.07.21 17:30:00,2017.07.24 06:15:00,1.1679,1.1658,1.1658,1.1698,1,-209.9999999999991
773,EURUSD_15M,1,0,2017.07.24 06:30:00,2017.07.24 07:45:00,1.16559,1.16349,1.16349,1.16749,1,-209.9999999999991
774,EURUSD_15M,1,0,2017.07.24 08:00:00,2017.07.24 10:00:00,1.1640899999999998,1.1659899999999999,1.1619899999999999,1.1659899999999999,1,190.00000000000128
775,EURUSD_15M,1,0,2017.07.24 10:15:00,2017.07.24 13:30:00,1.1658600000000001,1.1637600000000001,1.1637600000000001,1.1677600000000001,1,-209.9999999999991
776,EURUSD_15M,1,1,2017.07.24 12:15:00,2017.07.24 16:15:00,1.1648100000000001,1.1628100000000001,1.1668100000000001,1.1628100000000001,1,200.00000000000017
777,EURUSD_15M,1,1,2017.07.24 16:30:00,2017.07.25 02:45:00,1.16344,1.16534,1.16544,1.16144,1,-190.00000000000128
778,EURUSD_15M,1,1,2017.07.25 03:00:00,2017.07.25 12:00:00,1.16534,1.16724,1.16734,1.16334,1,-190.00000000000128
779,EURUSD_15M,1,0,2017.07.25 06:45:00,2017.07.25 07:15:00,1.1665,1.1644,1.1644,1.1684,1,-209.9999999999991
780,EURUSD_15M,1,0,2017.07.25 07:30:00,2017.07.25 12:00:00,1.16499,1.16689,1.16289,1.16689,1,190.00000000000128
781,EURUSD_15M,1,0,2017.07.25 12:15:00,2017.07.25 13:15:00,1.16931,1.17121,1.16721,1.17121,1,190.00000000000128
782,EURUSD_15M,1,0,2017.07.25 13:30:00,2017.07.25 14:45:00,1.16841,1.16631,1.16631,1.17031,1,-209.9999999999991
783,EURUSD_15M,1,0,2017.07.25 15:00:00,2017.07.26 00:00:00,1.16622,1.16412,1.16412,1.16812,1,-209.9999999999991
784,EURUSD_15M,1,0,2017.07.26 00:15:00,2017.07.26 08:30:00,1.16411,1.16201,1.16201,1.16601,1,-209.9999999999991
785,EURUSD_15M,1,1,2017.07.26 01:30:00,2017.07.26 08:30:00,1.1641299999999999,1.1621299999999999,1.1661299999999999,1.1621299999999999,1,200.00000000000017
786,EURUSD_15M,1,1,2017.07.26 08:45:00,2017.07.26 10:15:00,1.16245,1.16435,1.16445,1.16045,1,-190.00000000000128
787,EURUSD_15M,1,1,2017.07.26 10:30:00,2017.07.26 14:00:00,1.16464,1.16264,1.16664,1.16264,1,200.00000000000017
788,EURUSD_15M,1,1,2017.07.26 14:15:00,2017.07.26 17:45:00,1.16266,1.16456,1.16466,1.16066,1,-190.00000000000128
789,EURUSD_15M,1,1,2017.07.26 18:00:00,2017.07.26 18:15:00,1.16475,1.16665,1.16675,1.16275,1,-190.00000000000128
790,EURUSD_15M,1,1,2017.07.26 18:30:00,2017.07.26 19:00:00,1.16985,1.17175,1.17185,1.16785,1,-190.00000000000128
791,EURUSD_15M,1,1,2017.07.26 19:15:00,2017.07.27 03:30:00,1.17341,1.17531,1.17541,1.17141,1,-190.00000000000128
792,EURUSD_15M,1,0,2017.07.26 19:45:00,2017.07.26 21:30:00,1.1725299999999999,1.1744299999999999,1.1704299999999999,1.1744299999999999,1,190.00000000000128
793,EURUSD_15M,1,0,2017.07.26 21:45:00,2017.07.27 01:00:00,1.17456,1.17246,1.17246,1.17646,1,-209.9999999999991
794,EURUSD_15M,1,0,2017.07.27 01:15:00,2017.07.27 02:00:00,1.17242,1.17432,1.17032,1.17432,1,190.00000000000128
795,EURUSD_15M,1,0,2017.07.27 02:15:00,2017.07.27 03:30:00,1.17405,1.17595,1.17195,1.17595,1,190.00000000000128
796,EURUSD_15M,1,0,2017.07.27 03:45:00,2017.07.27 05:30:00,1.17642,1.17432,1.17432,1.17832,1,-209.9999999999991
797,EURUSD_15M,1,0,2017.07.27 05:45:00,2017.07.27 07:15:00,1.17411,1.17201,1.17201,1.17601,1,-209.9999999999991
798,EURUSD_15M,1,0,2017.07.27 07:30:00,2017.07.27 11:45:00,1.1718600000000001,1.1697600000000001,1.1697600000000001,1.1737600000000001,1,-209.9999999999991
799,EURUSD_15M,1,0,2017.07.27 12:00:00,2017.07.27 14:45:00,1.1694499999999999,1.1673499999999999,1.1673499999999999,1.17135,1,-209.9999999999991
800,EURUSD_15M,1,0,2017.07.27 15:00:00,2017.07.27 18:15:00,1.16667,1.16857,1.16457,1.16857,1,190.00000000000128
801,EURUSD_15M,1,1,2017.07.27 16:30:00,2017.07.27 17:30:00,1.1655,1.1674,1.1675,1.1635,1,-190.00000000000128
802,EURUSD_15M,1,1,2017.07.27 17:45:00,2017.07.27 23:45:00,1.16696,1.16886,1.16896,1.16496,1,-190.00000000000128
803,EURUSD_15M,1,1,2017.07.28 00:00:00,2017.07.28 07:00:00,1.16901,1.1709100000000001,1.17101,1.16701,1,-190.00000000000128
804,EURUSD_15M,1,1,2017.07.28 07:15:00,2017.07.28 12:00:00,1.17049,1.17239,1.17249,1.16849,1,-190.00000000000128
805,EURUSD_15M,1,0,2017.07.28 09:30:00,2017.07.28 12:00:00,1.17106,1.17296,1.16896,1.17296,1,190.00000000000128
806,EURUSD_15M,1,0,2017.07.28 12:15:00,2017.07.28 12:30:00,1.1729100000000001,1.1748100000000001,1.1708100000000001,1.1748100000000001,1,190.00000000000128
807,EURUSD_15M,1,0,2017.07.28 12:45:00,2017.07.28 13:00:00,1.1739,1.1718,1.1718,1.1758,1,-209.9999999999991
808,EURUSD_15M,1,0,2017.07.28 13:15:00,2017.07.28 14:30:00,1.17241,1.17431,1.17031,1.17431,1,190.00000000000128
809,EURUSD_15M,1,0,2017.07.28 14:45:00,2017.07.28 15:00:00,1.1738799999999998,1.1757799999999998,1.1717799999999998,1.1757799999999998,1,190.00000000000128
810,EURUSD_15M,1,0,2017.07.28 15:15:00,2017.07.31 03:00:00,1.17551,1.17341,1.17341,1.17741,1,-209.9999999999991
811,EURUSD_15M,1,0,2017.07.31 03:15:00,2017.07.31 14:00:00,1.1735,1.1754,1.1714,1.1754,1,190.00000000000128
812,EURUSD_15M,1,1,2017.07.31 10:30:00,2017.07.31 14:00:00,1.17337,1.17527,1.17537,1.17137,1,-190.00000000000128
